Date,Time,Current  (A),Voltage  (mV),     P = I* V
4/19/2022,13:30:41,3.11,5.84,18.1624
4/19/2022,13:31:43,2.72,6.1,16.592
4/19/2022,13:32:46,2.89,5.82,16.8198
4/19/2022,13:33:49,2.88,5.89,16.9632
4/19/2022,13:34:51,2.72,6.16,16.7552
4/19/2022,13:35:53,3.15,6.15,19.3725
4/19/2022,13:36:56,2.72,5.79,15.7488
4/19/2022,13:37:59,2.9,6.18,17.922
4/19/2022,13:39:01,3.05,6.11,18.6355
4/19/2022,13:40:04,2.91,5.85,17.0235
4/19/2022,13:41:06,2.82,6.1,17.202
4/19/2022,13:42:08,3.16,5.95,18.802
4/19/2022,13:43:11,2.79,6.09,16.9911
4/19/2022,13:44:14,2.68,6,16.08
4/19/2022,13:45:16,3,6.17,18.51
4/19/2022,13:46:19,2.92,5.89,17.1988
4/19/2022,13:47:22,2.65,5.9,15.635
4/19/2022,13:48:24,2.66,5.8,15.428
4/19/2022,13:49:27,2.76,5.81,16.0356
4/19/2022,13:50:30,2.77,6.19,17.1463
4/19/2022,13:51:32,2.82,6.23,17.5686
4/19/2022,13:52:35,2.9,5.8,16.82
4/19/2022,13:53:39,2.74,6.12,16.7688
4/19/2022,13:54:42,2.73,6.09,16.6257
4/19/2022,13:55:44,3.16,6.08,19.2128
4/19/2022,13:56:47,2.84,5.86,16.6424
4/19/2022,13:57:49,3.01,6.1,18.361
4/19/2022,13:58:52,3.08,6.05,18.634
4/19/2022,13:59:55,2.94,6.16,18.1104
4/19/2022,14:00:57,2.8,6.08,17.024
4/19/2022,14:02:00,2.78,5.83,16.2074
4/19/2022,14:03:02,2.82,5.89,16.6098
4/19/2022,14:04:05,2.91,6.2,18.042
4/19/2022,14:05:07,2.99,6.04,18.0596
4/19/2022,14:06:10,2.92,6.2,18.104
4/19/2022,14:07:12,2.95,5.93,17.4935
4/19/2022,14:08:15,2.98,5.96,17.7608
4/19/2022,14:09:18,3.08,6.21,19.1268
4/19/2022,14:10:20,3.02,5.93,17.9086
4/19/2022,14:11:23,3.02,5.77,17.4254
4/19/2022,14:12:25,2.72,5.92,16.1024
4/19/2022,14:13:28,2.84,5.95,16.898
4/19/2022,14:14:31,2.69,6.13,16.4897
4/19/2022,14:15:34,2.73,5.95,16.2435
4/19/2022,14:16:36,3.16,6.03,19.0548
4/19/2022,14:17:39,3.03,5.82,17.6346
4/19/2022,14:18:41,3.09,6.23,19.2507
4/19/2022,14:19:44,2.81,5.97,16.7757
4/19/2022,14:20:46,3.05,6.18,18.849
4/19/2022,14:21:49,3.01,5.87,17.6687
4/19/2022,14:22:52,2.88,5.91,17.0208
4/19/2022,14:23:55,3.1,5.97,18.507
4/19/2022,14:24:58,2.77,6.14,17.0078
4/19/2022,14:26:00,2.7,6.23,16.821
4/19/2022,14:27:03,2.88,5.98,17.2224
4/19/2022,14:28:06,3.01,6.05,18.2105
4/19/2022,14:29:08,2.86,6.01,17.1886
4/19/2022,14:30:11,3.05,6.06,18.483
4/19/2022,14:31:14,2.69,6.02,16.1938
4/19/2022,14:32:16,2.88,6.14,17.6832
4/19/2022,14:33:19,3.05,6.13,18.6965
4/19/2022,14:34:21,2.82,6.17,17.3994
4/19/2022,14:35:24,3.05,5.78,17.629
4/19/2022,14:36:26,2.69,6.17,16.5973
4/19/2022,14:37:29,2.7,6.22,16.794
4/19/2022,14:38:31,2.68,5.93,15.8924
4/19/2022,14:39:34,2.75,6.03,16.5825
4/19/2022,14:40:36,2.65,6.19,16.4035
4/19/2022,14:41:39,2.94,5.8,17.052
4/19/2022,14:42:42,2.79,6.2,17.298
4/19/2022,14:43:44,3.01,6.05,18.2105
4/19/2022,14:44:47,2.84,6.03,17.1252
4/19/2022,14:45:50,2.98,6.02,17.9396
4/19/2022,14:46:53,2.68,6.22,16.6696
4/19/2022,14:47:55,3.12,5.78,18.0336
4/19/2022,14:48:58,3.08,5.97,18.3876
4/19/2022,14:50:01,3.12,6.06,18.9072
4/19/2022,14:51:03,2.68,6.08,16.2944
4/19/2022,14:52:06,2.99,6.23,18.6277
4/19/2022,14:53:09,2.65,5.83,15.4495
4/19/2022,14:54:11,3.07,6.04,18.5428
4/19/2022,14:55:14,2.94,5.77,16.9638
4/19/2022,14:56:16,2.69,5.85,15.7365
4/19/2022,14:57:19,3.06,6.2,18.972
4/19/2022,14:58:21,3.11,6.14,19.0954
4/19/2022,14:59:24,2.68,6.22,16.6696
4/19/2022,15:00:27,3.11,5.8,18.038
4/19/2022,15:01:30,2.95,5.91,17.4345
4/19/2022,15:02:32,2.68,6.12,16.4016
4/19/2022,15:03:35,2.99,5.99,17.9101
4/19/2022,15:04:38,2.72,5.96,16.2112
4/19/2022,15:05:40,2.96,6.19,18.3224
4/19/2022,15:06:43,2.68,6.23,16.6964
4/19/2022,15:07:46,2.72,6.05,16.456
4/19/2022,15:08:49,3.04,6.22,18.9088
4/19/2022,15:09:52,2.81,6.16,17.3096
4/19/2022,15:10:56,3.13,5.82,18.2166
4/19/2022,15:11:58,2.7,5.8,15.66
4/19/2022,15:13:01,3.15,6.01,18.9315
4/19/2022,15:14:04,3.07,6.11,18.7577
4/19/2022,15:15:07,3.1,6.09,18.879
4/19/2022,15:16:09,2.67,6.07,16.2069
4/19/2022,15:17:12,3.07,6.21,19.0647
4/19/2022,15:18:15,2.95,6.12,18.054
4/19/2022,15:19:18,2.85,5.91,16.8435
4/19/2022,15:20:21,2.98,5.79,17.2542
4/19/2022,15:21:23,3.11,6.16,19.1576
4/19/2022,15:22:27,2.95,6.19,18.2605
4/19/2022,15:23:29,3.13,6.13,19.1869
4/19/2022,15:24:32,2.85,6.2,17.67
4/19/2022,15:25:35,2.92,6.1,17.812
4/19/2022,15:26:37,3.14,6.04,18.9656
4/19/2022,15:27:40,3.04,5.98,18.1792
4/19/2022,15:28:42,2.79,6.16,17.1864
4/19/2022,15:29:46,2.75,5.85,16.0875
4/19/2022,15:30:48,2.91,6.22,18.1002
4/19/2022,15:31:52,3.13,6.22,19.4686
4/19/2022,15:32:54,3.05,6.23,19.0015
4/19/2022,15:33:57,2.9,5.89,17.081
4/19/2022,15:35:02,2.94,5.88,17.2872
4/19/2022,15:36:07,3.07,6.22,19.0954
4/19/2022,15:37:12,2.93,6.14,17.9902
4/19/2022,15:38:18,2.65,5.98,15.847
4/19/2022,15:39:22,2.86,6.07,17.3602
4/19/2022,15:40:27,3,5.83,17.49
4/19/2022,15:41:30,3.12,5.9,18.408
4/19/2022,15:42:35,2.86,5.88,16.8168
4/19/2022,15:43:40,2.83,5.77,16.3291
4/19/2022,15:44:45,2.97,5.88,17.4636
4/19/2022,15:45:51,2.72,5.88,15.9936
4/19/2022,15:46:56,3.02,5.93,17.9086
4/19/2022,15:48:01,2.79,6.1,17.019
4/19/2022,15:49:07,2.78,6.21,17.2638
4/19/2022,15:50:11,3.08,5.94,18.2952
4/19/2022,15:51:15,3.09,5.84,18.0456
4/19/2022,15:52:18,2.94,6.15,18.081
4/19/2022,15:53:20,2.91,5.94,17.2854
4/19/2022,15:54:23,2.91,6.01,17.4891
4/19/2022,15:55:26,2.74,6.1,16.714
4/19/2022,15:56:30,3.04,5.95,18.088
4/19/2022,15:57:33,3.11,5.81,18.0691
4/19/2022,15:58:38,2.75,6.23,17.1325
4/19/2022,15:59:40,2.89,6.06,17.5134
4/19/2022,16:00:44,2.76,6.07,16.7532
4/19/2022,16:01:47,3,5.84,17.52
4/19/2022,16:02:49,2.67,6.22,16.6074
4/19/2022,16:03:52,2.78,6.13,17.0414
4/19/2022,16:04:55,2.99,5.85,17.4915
4/19/2022,16:05:57,2.95,5.97,17.6115
4/19/2022,16:07:00,2.67,5.84,15.5928
4/19/2022,16:08:02,3.12,6.19,19.3128
4/19/2022,16:09:07,2.81,6.2,17.422
4/19/2022,16:10:10,3.14,5.88,18.4632
4/19/2022,16:11:14,2.96,5.77,17.0792
4/19/2022,16:12:17,2.93,5.96,17.4628
4/19/2022,16:13:20,3.05,5.83,17.7815
4/19/2022,16:14:23,3.07,6.17,18.9419
4/19/2022,16:15:26,2.72,5.98,16.2656
4/19/2022,16:16:29,2.95,6.02,17.759
4/19/2022,16:17:33,2.95,5.85,17.2575
4/19/2022,16:18:36,2.81,5.81,16.3261
4/19/2022,16:19:39,2.85,5.78,16.473
4/19/2022,16:20:43,2.66,5.82,15.4812
4/19/2022,16:21:45,2.83,6.19,17.5177
4/19/2022,16:22:49,2.72,6.12,16.6464
4/19/2022,16:23:52,2.91,6.2,18.042
4/19/2022,16:24:55,3.14,5.82,18.2748
4/19/2022,16:25:59,3.03,5.99,18.1497
4/19/2022,16:27:02,3.05,6.19,18.8795
4/19/2022,16:28:04,2.86,6.11,17.4746
4/19/2022,16:29:07,2.78,6.13,17.0414
4/19/2022,16:30:10,2.68,6.19,16.5892
4/19/2022,16:31:13,2.87,6.19,17.7653
4/19/2022,16:32:16,3.14,5.88,18.4632
4/19/2022,16:33:19,3.14,6.11,19.1854
4/19/2022,16:34:21,2.95,5.86,17.287
4/19/2022,16:35:24,2.88,5.84,16.8192
4/19/2022,16:36:26,3.04,5.79,17.6016
4/19/2022,16:37:29,2.7,6.01,16.227
4/19/2022,16:38:32,2.71,6.19,16.7749
4/19/2022,16:39:34,3.09,5.79,17.8911
4/19/2022,16:40:37,3.04,6.11,18.5744
4/19/2022,16:41:39,3.14,5.87,18.4318
4/19/2022,16:42:42,3.13,5.78,18.0914
4/19/2022,16:43:45,2.78,5.86,16.2908
4/19/2022,16:44:47,2.65,6.15,16.2975
4/19/2022,16:45:50,2.96,5.83,17.2568
4/19/2022,16:46:52,2.68,6.08,16.2944
4/19/2022,16:47:55,3.07,6.16,18.9112
4/19/2022,16:48:58,2.7,5.88,15.876
4/19/2022,16:50:01,3.02,5.88,17.7576
4/19/2022,16:51:04,3.04,5.8,17.632
4/19/2022,16:52:06,2.85,5.94,16.929
4/19/2022,16:53:08,2.97,5.81,17.2557
4/19/2022,16:54:11,2.83,6.15,17.4045
4/19/2022,16:55:13,3.15,6.23,19.6245
4/19/2022,16:56:16,2.83,5.95,16.8385
4/19/2022,16:57:19,2.81,6.16,17.3096
4/19/2022,16:58:22,2.99,6.12,18.2988
4/19/2022,16:59:24,2.96,5.89,17.4344
4/19/2022,17:00:27,2.84,5.8,16.472
4/19/2022,17:01:30,2.83,5.95,16.8385
4/19/2022,17:02:32,3.16,5.98,18.8968
4/19/2022,17:03:35,2.94,5.78,16.9932
4/19/2022,17:04:37,2.84,5.81,16.5004
4/19/2022,17:05:40,2.84,6.23,17.6932
4/19/2022,17:06:43,2.85,5.86,16.701
4/19/2022,17:07:45,2.83,6.14,17.3762
4/19/2022,17:08:48,3,6.12,18.36
4/19/2022,17:09:50,3.09,5.99,18.5091
4/19/2022,17:10:53,2.97,6.16,18.2952
4/19/2022,17:11:56,3.08,6.1,18.788
4/19/2022,17:12:59,3.13,6.04,18.9052
4/19/2022,17:14:02,2.81,5.97,16.7757
4/19/2022,17:15:04,2.69,5.83,15.6827
4/19/2022,17:16:07,2.88,6.12,17.6256
4/19/2022,17:17:10,2.81,6.08,17.0848
4/19/2022,17:18:12,3.14,5.98,18.7772
4/19/2022,17:19:15,3.08,5.95,18.326
4/19/2022,17:20:18,2.72,5.81,15.8032
4/19/2022,17:21:21,2.69,5.86,15.7634
4/19/2022,17:22:23,2.85,6.06,17.271
4/19/2022,17:23:26,2.96,6.13,18.1448
4/19/2022,17:24:29,3.13,5.86,18.3418
4/19/2022,17:25:31,2.71,5.8,15.718
4/19/2022,17:26:33,2.96,6.01,17.7896
4/19/2022,17:27:37,2.94,6.05,17.787
4/19/2022,17:28:40,3.03,5.81,17.6043
4/19/2022,17:29:43,2.73,6.23,17.0079
4/19/2022,17:30:45,2.74,5.94,16.2756
4/19/2022,17:31:48,2.74,5.93,16.2482
4/19/2022,17:32:50,2.96,6.02,17.8192
4/19/2022,17:33:53,2.94,6.04,17.7576
4/19/2022,17:34:55,3,6.21,18.63
4/19/2022,17:35:58,3.08,6.22,19.1576
4/19/2022,17:37:00,2.86,5.79,16.5594
4/19/2022,17:38:03,2.69,5.97,16.0593
4/19/2022,17:39:05,3.17,6.09,19.3053
4/19/2022,17:40:08,2.7,6.03,16.281
4/19/2022,17:41:10,3.12,6.21,19.3752
4/19/2022,17:42:13,2.84,6.13,17.4092
4/19/2022,17:43:15,2.87,6.24,17.9088
4/19/2022,17:44:18,2.93,6.22,18.2246
4/19/2022,17:45:20,3.15,6.18,19.467
4/19/2022,17:46:23,3.13,6.17,19.3121
4/19/2022,17:47:26,2.89,6.1,17.629
4/19/2022,17:48:29,3.07,6.21,19.0647
4/19/2022,17:49:31,3.15,6.14,19.341
4/19/2022,17:50:34,2.99,5.86,17.5214
4/19/2022,17:51:37,3.06,5.84,17.8704
4/19/2022,17:52:39,2.86,5.85,16.731
4/19/2022,17:53:42,2.67,6.03,16.1001
4/19/2022,17:54:46,3.13,6.14,19.2182
4/19/2022,17:55:49,2.72,5.77,15.6944
4/19/2022,17:56:51,2.84,6.15,17.466
4/19/2022,17:57:53,2.69,6.18,16.6242
4/19/2022,17:58:56,3.12,6.14,19.1568
4/19/2022,17:59:59,3.14,5.99,18.8086
4/19/2022,18:01:01,3.03,6.2,18.786
4/19/2022,18:02:04,3.01,6.13,18.4513
4/19/2022,18:03:06,2.77,5.91,16.3707
4/19/2022,18:04:09,2.68,5.81,15.5708
4/19/2022,18:05:11,2.86,6.23,17.8178
4/19/2022,18:06:14,2.7,5.93,16.011
4/19/2022,18:07:17,3.13,5.83,18.2479
4/19/2022,18:08:19,3.13,6.24,19.5312
4/19/2022,18:09:22,3.01,5.85,17.6085
4/19/2022,18:10:24,2.93,5.8,16.994
4/19/2022,18:11:27,2.88,6.1,17.568
4/19/2022,18:12:30,3.17,6.19,19.6223
4/19/2022,18:13:32,2.95,5.88,17.346
4/19/2022,18:14:35,3.1,5.82,18.042
4/19/2022,18:15:37,2.93,6.09,17.8437
4/19/2022,18:16:40,3,5.77,17.31
4/19/2022,18:17:42,2.9,5.98,17.342
4/19/2022,18:18:45,3.02,6.07,18.3314
4/19/2022,18:19:48,2.95,5.77,17.0215
4/19/2022,18:20:50,2.72,5.84,15.8848
4/19/2022,18:21:53,2.92,5.77,16.8484
4/19/2022,18:22:56,2.9,5.99,17.371
4/19/2022,18:23:59,2.7,6.03,16.281
4/19/2022,18:25:01,2.69,6.02,16.1938
4/19/2022,18:26:04,3,5.98,17.94
4/19/2022,18:27:06,2.65,5.76,15.264
4/19/2022,18:28:09,3.13,6.19,19.3747
4/19/2022,18:29:12,3.09,6.23,19.2507
4/20/2022,18:30:15,2.77,6.17,17.0909
4/20/2022,18:31:17,2.89,5.94,17.1666
4/20/2022,18:32:20,2.87,6.04,17.3348
4/20/2022,18:33:22,3.11,5.85,18.1935
4/20/2022,18:34:25,2.77,6.03,16.7031
4/20/2022,18:35:28,2.68,6.12,16.4016
4/20/2022,18:36:31,2.9,6.15,17.835
4/20/2022,18:37:34,2.79,6.11,17.0469
4/20/2022,18:38:36,2.66,5.92,15.7472
4/20/2022,18:39:39,2.91,5.8,16.878
4/20/2022,18:40:42,2.92,5.81,16.9652
4/20/2022,18:41:44,3.13,5.78,18.0914
4/20/2022,18:42:47,3.13,6.21,19.4373
4/20/2022,18:43:49,3.04,6.04,18.3616
4/20/2022,18:44:52,2.71,5.9,15.989
4/20/2022,18:45:54,2.65,6,15.9
4/20/2022,18:46:57,3.07,6.23,19.1261
4/20/2022,18:47:59,3.04,5.95,18.088
4/20/2022,18:49:02,2.85,6.1,17.385
4/20/2022,18:50:05,2.73,5.96,16.2708
4/20/2022,18:51:07,2.81,6.11,17.1691
4/20/2022,18:52:10,3.16,5.82,18.3912
4/20/2022,18:53:12,2.97,6.14,18.2358
4/20/2022,18:54:15,2.75,6.07,16.6925
4/20/2022,18:55:17,2.65,6.15,16.2975
4/20/2022,18:56:20,3.07,5.84,17.9288
4/20/2022,18:57:23,2.99,5.9,17.641
4/20/2022,18:58:26,2.72,5.87,15.9664
4/20/2022,18:59:29,2.99,5.87,17.5513
4/20/2022,19:00:32,3.01,6.23,18.7523
4/20/2022,19:01:35,2.7,6.15,16.605
4/20/2022,19:02:37,2.85,6.21,17.6985
4/20/2022,19:03:40,2.88,6.15,17.712
4/20/2022,19:04:42,2.83,6.04,17.0932
4/20/2022,19:05:44,2.73,6.11,16.6803
4/20/2022,19:06:48,3.04,6.22,18.9088
4/20/2022,19:07:51,2.95,5.8,17.11
4/20/2022,19:08:54,2.96,6.1,18.056
4/20/2022,19:09:56,2.65,5.95,15.7675
4/20/2022,19:10:58,2.92,5.99,17.4908
4/20/2022,19:12:01,2.65,6.23,16.5095
4/20/2022,19:13:04,2.89,5.88,16.9932
4/20/2022,19:14:06,2.91,6.19,18.0129
4/20/2022,19:15:09,3.06,5.93,18.1458
4/20/2022,19:16:12,2.96,5.96,17.6416
4/20/2022,19:17:14,2.78,6.15,17.097
4/20/2022,19:18:17,2.78,6.03,16.7634
4/20/2022,19:19:20,2.9,6.23,18.067
4/20/2022,19:20:23,3.13,6.23,19.4999
4/20/2022,19:21:25,3,6.2,18.6
4/20/2022,19:22:28,3.1,5.96,18.476
4/20/2022,19:23:31,2.89,6.17,17.8313
4/20/2022,19:24:33,2.82,5.98,16.8636
4/20/2022,19:25:36,3.06,6.22,19.0332
4/20/2022,19:26:39,2.78,5.95,16.541
4/20/2022,19:27:41,3,5.82,17.46
4/20/2022,19:28:44,3.09,6.16,19.0344
4/20/2022,19:29:47,2.94,6.1,17.934
4/20/2022,19:30:50,3.11,6.11,19.0021
4/20/2022,19:31:52,2.7,5.79,15.633
4/20/2022,19:32:55,2.89,5.88,16.9932
4/20/2022,19:33:57,3.01,5.9,17.759
4/20/2022,19:35:00,3.05,5.77,17.5985
4/20/2022,19:36:03,2.83,6.11,17.2913
4/20/2022,19:37:05,2.95,6.19,18.2605
4/20/2022,19:38:08,2.89,5.99,17.3111
4/20/2022,19:39:10,2.91,6.17,17.9547
4/20/2022,19:40:16,3.11,6.03,18.7533
4/20/2022,19:41:19,2.92,5.91,17.2572
4/20/2022,19:42:22,2.9,5.79,16.791
4/20/2022,19:43:24,2.87,5.9,16.933
4/20/2022,19:44:27,2.77,6.14,17.0078
4/20/2022,19:45:30,3.16,5.89,18.6124
4/20/2022,19:46:32,2.78,6.17,17.1526
4/20/2022,19:47:35,2.94,6.21,18.2574
4/20/2022,19:48:37,2.72,6.12,16.6464
4/20/2022,19:49:40,2.73,5.82,15.8886
4/20/2022,19:50:43,2.95,5.91,17.4345
4/20/2022,19:51:45,2.8,6.01,16.828
4/20/2022,19:52:48,2.76,5.89,16.2564
4/20/2022,19:53:50,2.83,6.16,17.4328
4/20/2022,19:54:53,2.67,6.1,16.287
4/20/2022,19:55:56,3.01,6.08,18.3008
4/20/2022,19:56:59,3.09,6.16,19.0344
4/20/2022,19:58:01,3.04,6.07,18.4528
4/20/2022,19:59:04,2.99,6.2,18.538
4/20/2022,20:00:06,3.17,5.79,18.3543
4/20/2022,20:01:09,3.15,6.03,18.9945
4/20/2022,20:02:12,2.94,6.1,17.934
4/20/2022,20:03:14,2.77,5.97,16.5369
4/20/2022,20:04:17,2.72,5.81,15.8032
4/20/2022,20:05:20,3.08,5.78,17.8024
4/20/2022,20:06:23,2.91,5.86,17.0526
4/20/2022,20:07:25,3.12,5.82,18.1584
4/20/2022,20:08:28,2.98,6.06,18.0588
4/20/2022,20:09:30,2.89,5.81,16.7909
4/20/2022,20:10:33,2.89,5.89,17.0221
4/20/2022,20:11:36,2.84,6,17.04
4/20/2022,20:12:38,3.02,6.07,18.3314
4/20/2022,20:13:41,2.69,6.02,16.1938
4/20/2022,20:14:43,3.07,5.85,17.9595
4/20/2022,20:15:46,3.01,6.11,18.3911
4/20/2022,20:16:49,2.92,6.19,18.0748
4/20/2022,20:17:51,2.76,5.97,16.4772
4/20/2022,20:18:54,2.65,5.83,15.4495
4/20/2022,20:19:56,3.01,6.01,18.0901
4/20/2022,20:20:59,2.84,6.18,17.5512
4/20/2022,20:22:01,3.14,5.85,18.369
4/20/2022,20:23:04,2.86,6.18,17.6748
4/20/2022,20:24:07,2.75,5.9,16.225
4/20/2022,20:25:09,3.07,5.78,17.7446
4/20/2022,20:26:12,2.7,5.92,15.984
4/20/2022,20:27:15,3.17,5.79,18.3543
4/20/2022,20:28:18,2.78,5.77,16.0406
4/20/2022,20:29:20,2.75,5.79,15.9225
4/20/2022,20:30:23,2.7,5.87,15.849
4/20/2022,20:31:25,2.96,5.95,17.612
4/20/2022,20:32:28,3.01,6.19,18.6319
4/20/2022,20:33:30,2.81,5.78,16.2418
4/20/2022,20:34:33,2.74,6.07,16.6318
4/20/2022,20:35:35,3.16,6.08,19.2128
4/20/2022,20:36:38,2.96,5.83,17.2568
4/20/2022,20:37:41,2.7,5.76,15.552
4/20/2022,20:38:43,3.08,6.03,18.5724
4/20/2022,20:39:46,3.05,6.06,18.483
4/20/2022,20:40:48,2.83,5.94,16.8102
4/20/2022,20:41:51,2.99,5.8,17.342
4/20/2022,20:42:54,3.06,6.16,18.8496
4/20/2022,20:43:57,2.83,5.99,16.9517
4/20/2022,20:44:59,3.16,6.12,19.3392
4/20/2022,20:46:02,2.99,6.19,18.5081
4/20/2022,20:47:05,2.89,5.94,17.1666
4/20/2022,20:48:08,2.97,5.77,17.1369
4/20/2022,20:49:10,2.67,6.05,16.1535
4/20/2022,20:50:13,3.07,5.86,17.9902
4/20/2022,20:51:15,2.91,5.88,17.1108
4/20/2022,20:52:18,2.68,6.02,16.1336
4/20/2022,20:53:20,2.65,5.96,15.794
4/20/2022,20:54:23,2.74,6.03,16.5222
4/20/2022,20:55:25,2.97,5.99,17.7903
4/20/2022,20:56:28,3.06,6.21,19.0026
4/20/2022,20:57:31,2.75,6.03,16.5825
4/20/2022,20:58:33,2.68,5.97,15.9996
4/20/2022,20:59:36,3.11,5.83,18.1313
4/20/2022,21:00:38,2.92,6.11,17.8412
4/20/2022,21:01:41,2.82,6.11,17.2302
4/20/2022,21:02:44,2.92,6.24,18.2208
4/20/2022,21:03:47,2.85,5.83,16.6155
4/20/2022,21:04:50,2.82,6.18,17.4276
4/20/2022,21:05:52,2.85,6.13,17.4705
4/20/2022,21:06:55,2.94,5.99,17.6106
4/20/2022,21:07:57,2.86,6.07,17.3602
4/20/2022,21:09:00,2.89,5.85,16.9065
4/20/2022,21:10:03,3.02,5.92,17.8784
4/20/2022,21:11:05,3.03,5.94,17.9982
4/20/2022,21:12:08,3.12,6.18,19.2816
4/20/2022,21:13:10,2.76,5.78,15.9528
4/20/2022,21:14:13,3.13,5.93,18.5609
4/20/2022,21:15:15,3.04,5.78,17.5712
4/20/2022,21:16:18,3.04,6.03,18.3312
4/20/2022,21:17:20,2.8,6.19,17.332
4/20/2022,21:18:23,2.92,5.81,16.9652
4/20/2022,21:19:26,2.67,5.96,15.9132
4/20/2022,21:20:29,2.72,5.93,16.1296
4/20/2022,21:21:31,2.91,6.01,17.4891
4/20/2022,21:22:34,2.66,6.25,16.625
4/20/2022,21:23:36,3.06,5.98,18.2988
4/20/2022,21:24:39,3.08,6.05,18.634
4/20/2022,21:25:43,3.06,6.13,18.7578
4/20/2022,21:26:45,3.15,6.13,19.3095
4/20/2022,21:27:48,3.06,6.21,19.0026
4/20/2022,21:28:51,2.89,6.1,17.629
4/20/2022,21:29:53,2.98,6.08,18.1184
4/20/2022,21:30:55,2.65,5.91,15.6615
4/20/2022,21:31:58,2.88,5.8,16.704
4/20/2022,21:33:00,2.99,6.02,17.9998
4/20/2022,21:34:03,2.95,6.22,18.349
4/20/2022,21:35:06,3.16,5.94,18.7704
4/20/2022,21:36:09,3.03,6.15,18.6345
4/20/2022,21:37:11,2.87,5.83,16.7321
4/20/2022,21:38:14,2.71,5.98,16.2058
4/20/2022,21:39:16,3.02,6.24,18.8448
4/20/2022,21:40:19,3.05,6.23,19.0015
4/20/2022,21:41:22,2.91,5.98,17.4018
4/20/2022,21:42:24,3.08,5.95,18.326
4/20/2022,21:43:27,2.83,5.83,16.4989
4/20/2022,21:44:29,2.83,5.82,16.4706
4/20/2022,21:45:32,3.03,6.24,18.9072
4/20/2022,21:46:34,2.95,6.06,17.877
4/20/2022,21:47:37,3.1,5.93,18.383
4/20/2022,21:48:40,3.03,5.91,17.9073
4/20/2022,21:49:42,2.85,6.04,17.214
4/20/2022,21:50:45,3.13,6,18.78
4/20/2022,21:51:48,3.12,6.09,19.0008
4/20/2022,21:52:50,2.82,5.81,16.3842
4/20/2022,21:53:53,3.02,5.86,17.6972
4/20/2022,21:54:56,2.73,5.96,16.2708
4/20/2022,21:55:59,2.68,5.91,15.8388
4/20/2022,21:57:01,3.1,6.06,18.786
4/20/2022,21:58:04,2.98,5.99,17.8502
4/20/2022,21:59:07,3.11,5.89,18.3179
4/20/2022,22:00:09,2.74,5.89,16.1386
4/20/2022,22:01:12,2.9,5.98,17.342
4/20/2022,22:02:14,2.77,6.21,17.2017
4/20/2022,22:03:17,2.81,6.23,17.5063
4/20/2022,22:04:20,2.95,6.23,18.3785
4/20/2022,22:05:23,2.7,5.85,15.795
4/20/2022,22:06:25,2.9,5.97,17.313
4/20/2022,22:07:28,3.04,5.85,17.784
4/20/2022,22:08:30,3.04,5.93,18.0272
4/20/2022,22:09:33,3.01,5.82,17.5182
4/20/2022,22:10:36,2.69,6.01,16.1669
4/20/2022,22:11:38,2.96,5.83,17.2568
4/20/2022,22:12:41,2.87,6.12,17.5644
4/20/2022,22:13:43,3.1,6.16,19.096
4/20/2022,22:14:46,2.65,6.2,16.43
4/20/2022,22:15:49,2.73,6.14,16.7622
4/20/2022,22:16:51,2.85,5.77,16.4445
4/20/2022,22:17:54,3.13,5.86,18.3418
4/20/2022,22:18:56,3.11,6.17,19.1887
4/20/2022,22:19:59,2.73,6.12,16.7076
4/20/2022,22:21:02,3,6.17,18.51
4/20/2022,22:22:05,3.17,6.09,19.3053
4/20/2022,22:23:08,2.92,5.85,17.082
4/20/2022,22:24:10,2.91,6.02,17.5182
4/20/2022,22:25:13,2.79,6.18,17.2422
4/20/2022,22:26:16,2.84,5.8,16.472
4/20/2022,22:27:19,2.74,6.2,16.988
4/20/2022,22:28:21,3.04,6.09,18.5136
4/20/2022,22:29:24,2.76,5.83,16.0908
4/20/2022,22:30:26,3,6.08,18.24
4/20/2022,22:31:29,2.83,5.81,16.4423
4/20/2022,22:32:31,2.96,6.21,18.3816
4/20/2022,22:33:34,2.8,5.94,16.632
4/20/2022,22:34:36,2.91,6.02,17.5182
4/20/2022,22:35:39,2.86,5.87,16.7882
4/20/2022,22:36:42,2.65,5.98,15.847
4/20/2022,22:37:44,2.68,5.86,15.7048
4/20/2022,22:38:47,3.09,6.17,19.0653
4/20/2022,22:39:49,2.76,5.98,16.5048
4/20/2022,22:40:52,2.81,5.86,16.4666
4/20/2022,22:41:54,3.13,5.95,18.6235
4/20/2022,22:42:57,2.97,6.13,18.2061
4/20/2022,22:43:59,2.76,6.18,17.0568
4/20/2022,22:45:02,2.7,6.1,16.47
4/20/2022,22:46:05,3.11,6.17,19.1887
4/20/2022,22:47:08,3.16,6.02,19.0232
4/20/2022,22:48:10,2.83,6.15,17.4045
4/20/2022,22:49:12,3.1,6.16,19.096
4/20/2022,22:50:15,2.7,5.76,15.552
4/20/2022,22:51:17,2.65,6.09,16.1385
4/20/2022,22:52:20,2.98,6.22,18.5356
4/20/2022,22:53:23,2.91,5.98,17.4018
4/20/2022,22:54:26,2.69,5.89,15.8441
4/20/2022,22:55:28,2.75,5.82,16.005
4/20/2022,22:56:31,3.06,6.18,18.9108
4/20/2022,22:57:33,2.7,5.88,15.876
4/20/2022,22:58:36,3.17,5.83,18.4811
